outcome,bid_total,auction_total,bid_per_auction_mean,bid_per_auction_max,bid_per_auction_min,bid_per_auction_std,bid_per_auction_entropy,bidder_ratio_per_auction_mean,bidder_ratio_per_auction_max,bidder_ratio_per_auction_min,bidder_ratio_per_auction_std,bidder_ratio_per_auction_entropy,bid_override_num,bid_override_norm_num,bid_override_in_auction,bid_override_norm_num_in_auction,bid_override_by_total_bid_override_mean,bid_override_by_total_bid_override_max,bid_override_by_total_bid_override_min,bid_override_by_total_bid_override_std,bid_override_by_total_bid_override_entropy,country_per_bidder,country_per_bidder_entropy,country_per_auction_entropy_mean,country_per_auction_entropy_max,country_per_auction_entropy_min,country_per_auction_entropy_std,country_per_auction_entropy_entropy,device_per_bidder,device_per_bidder_entropy,device_per_auction_entropy_mean,device_per_auction_entropy_max,device_per_auction_entropy_min,device_per_auction_entropy_std,device_per_auction_entropy_entropy,ip_per_bidder,ip_per_bidder_entropy,ip_share_num,ip_per_auction_entropy_mean,ip_per_auction_entropy_max,ip_per_auction_entropy_min,ip_per_auction_entropy_std,ip_per_auction_entropy_std,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,h_mean,h_max,h_min,h_std,h_entropy,F1,F2,F3,F4,F5,F6,f_max,f_min,f_std,f_entropy,Q1,Q2,Q3,Q4,q_max,q_min,q_std,q_entropy
0,36105,514,70.24319066,8773,1,427.9122892,0.610521247,15122,0.418833957,238,0.463035019,0.001945525,0.075915884,0,0.00700101,0.658582497,0.316353756,1,3.87E-05,0.38580044,0.880478522,168,0.573618224,0.978246149,1,0.156491063,0.096968356,0.998943105,801,0.752700894,1,1,1,0,1,29440,0.985134616,5797,1,1,1,0,1,0.027170752,0.029026451,0.034538153,0.036476942,0.038000277,0.032433181,0.032931727,0.035812214,0.035646032,0.038194156,0.040853067,0.041434704,0.035867608,0.044315192,0.044592162,0.048358953,0.043567373,0.046641739,0.04553386,0.053787564,0.053289018,0.053067442,0.056363385,0.052098047,0.041666667,0.056363385,0.027170752,0.008113876,0.994016244,0.127212297,0.139177399,0.15612796,0.173133915,0.189530536,0.214817892,0.214817892,0.127212297,0.029739126,0.991167145,0.197645755,0.224871901,0.263343027,0.314139316,0.314139316,0.197645755,0.043772927,0.989056935
0,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0.000717103,0.000717103,0.000717103,0,1,1,1,1,1,1,0,1,2,1,1,1,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0.5,0,0.1381927,0.218104292,0.5,0.5,0,0,0,0,0.5,0,0.23570226,0.386852807,1,0,0,0,1,0,0.433012702,0
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000739098,0.000739098,0.000739098,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,9.57E-06,9.57E-06,9.57E-06,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.041666667,0.5,0,0.1381927,0.218104292,0,0,0,0,1,0,1,0,0.372677996,0,0,0,0.5,0.5,0.5,0,0.25,0.5
0,43,22,1.954545455,8,1,1.664530311,0.914993452,0,0,0,0,0,0,0,0,0,0.005351995,0.033898305,0.000329707,0.007310082,0.803072491,4,0.740342522,1,1,1,0,1,27,0.949867038,1,1,1,0,1,25,0.958781576,24,1,1,1,0,1,0.093023256,0.093023256,0.093023256,0.046511628,0.023255814,0.023255814,0,0.023255814,0.023255814,0.139534884,0.046511628,0,0.069767442,0,0.046511628,0.023255814,0,0.046511628,0.046511628,0.023255814,0.023255814,0.023255814,0.046511628,0.046511628,0.041666667,0.139534884,0,0.034217914,0.887962029,0.325581395,0.069767442,0.209302326,0.139534884,0.11627907,0.139534884,0.325581395,0.069767442,0.08213031,0.936660725,0.372093023,0.23255814,0.186046512,0.209302326,0.372093023,0.186046512,0.072383137,0.971869517
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000352858,0.000352858,0.000352858,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.041666667,1,0,0.199826313,0,0,0,0,0,0,1,1,0,0.372677996,0,0,0,0,1,1,0,0.433012702,0
0,15,12,1.25,3,1,0.595119036,0.964184357,1,0.066666667,1,0.083333333,0.083333333,1,0,0.276385399,0,0.00101205,0.005154639,1.67E-05,0.001347403,0.741606203,6,0.883025858,1,1,1,0,1,14,0.99112306,1,1,1,0,1,13,0.983727396,11,1,1,1,0,1,0.066666667,0.066666667,0,0.066666667,0.2,0,0,0,0,0,0,0,0,0,0.066666667,0,0.066666667,0.066666667,0,0.2,0,0,0.066666667,0.133333333,0.041666667,0.2,0,0.060284818,0.684754185,0.2,0.2,0,0.066666667,0.333333333,0.2,0.333333333,0,0.107151675,0.844088478,0.4,0,0.2,0.4,0.4,0,0.16583124,0.760964047
0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000156821,0.000226398,8.72E-05,6.96E-05,0.852939986,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0.5,0,0.1381927,0.218104292,0,0,1,0,0,0,1,0,0.372677996,0,0,1,0,0,1,0,0.433012702,0
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000379939,0.000379939,0.000379939,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,0,1,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,40,28,1.428571429,4,1,0.820651807,0.960052172,0,0,0,0,0,0,0,0,0,0.000887897,0.00308642,5.58E-06,0.000867875,0.873721534,5,0.610069985,1,1,1,0,1,25,0.938593874,1,1,1,0,1,32,0.956836744,27,1,1,1,0,1,0.075,0.05,0.1,0.025,0.025,0.05,0.025,0.15,0.025,0,0,0,0.025,0.075,0.05,0.075,0.15,0.025,0,0.025,0.025,0,0.025,0,0.041666667,0.15,0,0.042491829,0.837481829,0.25,0.25,0.025,0.225,0.2,0.05,0.25,0.025,0.093169499,0.888883657,0.325,0.2,0.4,0.075,0.4,0.075,0.123743687,0.900206499
0,29,21,1.380952381,4,1,0.785353452,0.958778779,2,0.068965517,2,0.095238095,0.047619048,0.5,0,0.146771762,0.227670249,0.003896712,0.013761468,0.000509165,0.003566871,0.880311712,2,0.79732651,1,1,1,0,1,11,0.813341067,1,1,1,0,1,21,0.968553782,21,1,1,1,0,1,0.034482759,0.068965517,0,0,0.068965517,0,0,0,0,0.068965517,0.034482759,0,0,0.034482759,0.068965517,0.034482759,0.034482759,0,0.137931034,0.068965517,0.034482759,0.137931034,0.172413793,0,0.041666667,0.172413793,0,0.048744815,0.776690505,0.103448276,0.068965517,0.103448276,0.137931034,0.24137931,0.344827586,0.344827586,0.068965517,0.096339394,0.913785129,0.172413793,0.103448276,0.172413793,0.551724138,0.551724138,0.103448276,0.176461116,0.843228973
0,1190,181,6.574585635,42,1,8.885472374,0.865335626,75,0.06302521,36,0.198895028,0.005524862,0.08,0,0.013872086,0.651201613,0.011527602,0.444444444,4.95E-05,0.036593026,0.736172184,61,0.619837839,0.968114143,1,0.304221198,0.117635511,0.998233726,238,0.855648909,1,1,1,0,1,818,0.964014458,324,1,1,1,0,1,0.049579832,0.053781513,0.057142857,0.055462185,0.050420168,0.047058824,0.031092437,0.042857143,0.03697479,0.035294118,0.035294118,0.039495798,0.03697479,0.031932773,0.039495798,0.032773109,0.029411765,0.02605042,0.047058824,0.031932773,0.05210084,0.045378151,0.047058824,0.045378151,0.041666667,0.057142857,0.02605042,0.008779792,0.992942595,0.215966387,0.171428571,0.147058824,0.141176471,0.134453782,0.189915966,0.215966387,0.134453782,0.02905614,0.991697848,0.313445378,0.221008403,0.196638655,0.268907563,0.313445378,0.196638655,0.044918698,0.988428014
0,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.00038051,0.000856898,0.000127324,0.00033708,0.667255487,1,1,1,1,1,0,1,3,1,1,1,1,0,1,3,1,1,1,1,1,0,1,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.041666667,0.333333333,0,0.110239638,0.345687124,0.333333333,0,0.333333333,0,0,0.333333333,0.333333333,0,0.166666667,0.613147193,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.144337567,0.79248125
0,5,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000300688,0.000501756,5.16E-05,0.0001632,0.892465866,1,1,1,1,1,0,1,5,1,1,1,1,0,1,5,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.6,0,0,0.041666667,0.6,0,0.128830207,0.299010209,0,0,0,0.2,0.2,0.6,0.6,0,0.213437475,0.530356086,0,0,0.4,0.6,0.6,0,0.259807621,0.485475297
0,64,30,2.133333333,10,1,2.202019275,0.895207888,0,0,0,0,0,0,0,0,0,0.002002813,0.025,1.35E-05,0.005158733,0.564927599,21,0.840140392,0.967581364,1,0.468995594,0.10360392,0.997994502,32,0.884760574,1,1,1,0,1,54,0.986240805,38,1,1,1,0,1,0.046875,0.046875,0.140625,0.03125,0,0.015625,0,0.078125,0.015625,0.03125,0.03125,0.03125,0.015625,0,0.015625,0.03125,0.015625,0.09375,0.03125,0.109375,0.03125,0.03125,0.09375,0.0625,0.041666667,0.140625,0,0.035990299,0.884958932,0.265625,0.09375,0.109375,0.0625,0.25,0.21875,0.265625,0.0625,0.080518879,0.931160167,0.28125,0.1875,0.171875,0.359375,0.359375,0.171875,0.075744998,0.967391619
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000497512,0.000497512,0.000497512,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,630,225,2.8,252,1,16.7185858,0.69601733,5,0.007936508,4,0.017777778,0.004444444,0.4,0,0.034995591,0.245966459,0.00208022,0.076923077,1.65E-05,0.005660249,0.809689612,43,0.63470767,0.997335428,1,0.589103076,0.028932449,0.999909994,176,0.876215825,1,1,1,0,1,521,0.983977956,357,1,1,1,0,1,0.088888889,0.068253968,0.077777778,0.06984127,0.041269841,0.049206349,0.031746032,0.031746032,0.017460317,0.026984127,0.017460317,0.028571429,0.036507937,0.031746032,0.038095238,0.041269841,0.044444444,0.03015873,0.034920635,0.033333333,0.036507937,0.042857143,0.052380952,0.028571429,0.041666667,0.088888889,0.017460317,0.017742134,0.973839498,0.304761905,0.153968254,0.09047619,0.147619048,0.142857143,0.16031746,0.304761905,0.09047619,0.065836351,0.960766795,0.395238095,0.153968254,0.222222222,0.228571429,0.395238095,0.153968254,0.088807361,0.956904922
0,1962,142,13.81690141,228,1,30.7050071,0.775977652,24,0.012232416,16,0.112676056,0.007042254,0.291666667,0,0.028821665,0.499042872,0.005935161,0.1,3.87E-05,0.009089815,0.898143032,18,0.054693163,1,1,1,0,1,243,0.796190425,1,1,1,0,1,1649,0.982322212,640,1,1,1,0,1,0.137104995,0.107543323,0.059633028,0.035168196,0.015800204,0.009174312,0.005606524,0.003058104,0.011213048,0.019367992,0.019877676,0.035168196,0.047910296,0.046890928,0.060142712,0.05351682,0.046890928,0.036697248,0.042303772,0.028542304,0.03567788,0.042813456,0.047400612,0.052497452,0.041666667,0.137104995,0.003058104,0.029742456,0.926273977,0.339449541,0.033639144,0.085626911,0.208460754,0.154434251,0.178389399,0.339449541,0.033639144,0.096739759,0.900880642,0.364424057,0.094291539,0.29204893,0.249235474,0.364424057,0.094291539,0.098877053,0.935054376
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.007194245,0.007194245,0.007194245,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,260,72,3.611111111,103,1,11.95077352,0.718044941,14,0.053846154,8,0.111111111,0.013888889,0.5,0,0.061443899,0.389579689,0.009127353,0.296296296,3.87E-05,0.03497474,0.606761089,19,0.747073538,0.990316784,1,0.591672779,0.058145253,0.999538025,72,0.910176324,1,1,1,0,1,165,0.952337341,111,1,1,1,0,1,0.046153846,0.042307692,0.05,0.023076923,0.030769231,0.030769231,0.023076923,0.019230769,0.015384615,0.034615385,0.034615385,0.046153846,0,0.034615385,0.019230769,0.026923077,0.011538462,0.003846154,0.034615385,0.007692308,0.019230769,0.019230769,0.392307692,0.034615385,0.041666667,0.392307692,0,0.074270504,0.780577287,0.161538462,0.103846154,0.130769231,0.080769231,0.057692308,0.465384615,0.465384615,0.057692308,0.137687771,0.848038078,0.223076923,0.173076923,0.096153846,0.507692308,0.507692308,0.096153846,0.155495962,0.87108253
0,22,16,1.375,7,1,1.452368755,0.891545581,4,0.181818182,1,0.0625,0.0625,1,0,0.242061459,0,0.003103241,0.016990291,3.47E-05,0.004491294,0.712868027,5,0.91189317,1,1,1,0,1,13,0.890017215,1,1,1,0,1,18,0.982222763,14,1,1,1,0,1,0.090909091,0.045454545,0.045454545,0.318181818,0.045454545,0.090909091,0,0.045454545,0,0.045454545,0,0,0.045454545,0,0.045454545,0.045454545,0,0,0.045454545,0,0,0.045454545,0.045454545,0,0.041666667,0.318181818,0,0.064170736,0.738144345,0.5,0.181818182,0.045454545,0.136363636,0.045454545,0.090909091,0.5,0.045454545,0.156728491,0.796545058,0.636363636,0.090909091,0.136363636,0.136363636,0.636363636,0.090909091,0.223837677,0.756698902
0,843,74,11.39189189,345,1,43.01879463,0.555376475,157,0.18623962,10,0.135135135,0.013513514,0.624203822,0,0.074286673,0.298388866,0.029906893,0.666666667,2.87E-05,0.092992142,0.583834057,23,0.321827569,0.99889589,1,0.918295834,0.009433523,0.999989353,129,0.649432838,1,1,1,0,1,746,0.989736992,83,1,1,1,0,1,0.087781732,0.071174377,0.042704626,0.023724792,0.03084223,0.011862396,0.021352313,0.028469751,0.049822064,0.048635824,0.06168446,0.067615658,0.042704626,0.067615658,0.053380783,0.03202847,0.041518387,0.029655991,0.033214709,0.048635824,0.037959668,0.021352313,0.037959668,0.008303677,0.041666667,0.087781732,0.008303677,0.019174419,0.965741099,0.225385528,0.09252669,0.227758007,0.195729537,0.153024911,0.105575326,0.227758007,0.09252669,0.053913036,0.969365155,0.268090154,0.277580071,0.266903915,0.18742586,0.277580071,0.18742586,0.036363372,0.991886631
0,1262,138,9.144927536,113,1,14.71248643,0.830569177,80,0.063391442,26,0.188405797,0.007246377,0.1125,0,0.019839231,0.608002235,0.017254083,0.126126126,4.49E-05,0.024607519,0.838606033,18,0.299327055,0.986322938,1,0.246347867,0.090620405,0.998843517,178,0.783933839,1,1,1,0,1,257,0.850364952,203,1,1,1,0,1,0.079239303,0.038034865,0.061806656,0.051505547,0.025356577,0.013470681,0.019017433,0.020602219,0.02614897,0.042789223,0.034865293,0.05229794,0.06022187,0.056259905,0.064183835,0.0340729,0.027733756,0.032488114,0.032488114,0.032488114,0.038034865,0.054675119,0.039619651,0.062599049,0.041666667,0.079239303,0.013470681,0.016507528,0.97500643,0.230586371,0.07844691,0.156101426,0.21473851,0.125198098,0.194928685,0.230586371,0.07844691,0.052929772,0.9694987,0.269413629,0.195721078,0.27496038,0.259904913,0.27496038,0.195721078,0.031797084,0.99386321
0,121,20,6.05,39,1,8.800426126,0.77113618,3,0.024793388,2,0.1,0.05,0.666666667,0,0.158989867,0.212473649,0.00323872,0.016260163,5.63E-05,0.004180692,0.784576156,1,1,1,1,1,0,1,51,0.858893136,1,1,1,0,1,51,0.837230393,50,1,1,1,0,1,0.090909091,0.115702479,0.090909091,0.115702479,0.082644628,0.024793388,0.090909091,0.049586777,0,0.024793388,0.016528926,0,0.008264463,0.033057851,0.008264463,0.016528926,0.049586777,0.033057851,0.041322314,0.041322314,0,0,0.033057851,0.033057851,0.041666667,0.115702479,0,0.036140623,0.871421069,0.41322314,0.247933884,0.041322314,0.066115702,0.165289256,0.066115702,0.41322314,0.041322314,0.131230429,0.836800099,0.520661157,0.181818182,0.148760331,0.148760331,0.520661157,0.148760331,0.156847987,0.877640582
0,155,35,4.428571429,50,1,10.59996149,0.666798038,5,0.032258065,3,0.085714286,0.028571429,0.6,0,0.108420948,0.267279187,0.113751986,1,4.79E-06,0.276777563,0.553036772,9,0.743935931,1,1,1,0,1,93,0.937879336,1,1,1,0,1,113,0.945059264,40,1,1,1,0,1,0.032258065,0.019354839,0.070967742,0.064516129,0.058064516,0.038709677,0.090322581,0.077419355,0.04516129,0.038709677,0.070967742,0.051612903,0.025806452,0.006451613,0.012903226,0.025806452,0.006451613,0.019354839,0.006451613,0.038709677,0.051612903,0.038709677,0.038709677,0.070967742,0.041666667,0.090322581,0.006451613,0.023629934,0.944528272,0.187096774,0.264516129,0.206451613,0.070967742,0.070967742,0.2,0.264516129,0.070967742,0.071882344,0.942350029,0.283870968,0.374193548,0.096774194,0.24516129,0.374193548,0.096774194,0.10009101,0.934828353
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.82E-05,2.82E-05,2.82E-05,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,28,17,1.647058824,3,1,0.680931583,0.970704874,2,0.071428571,2,0.117647059,0.058823529,0.5,0,0.16109487,0.244650542,0.000506871,0.002096436,4.75E-05,0.000617905,0.785502475,2,0.222284831,1,1,1,0,1,15,0.935538239,1,1,1,0,1,25,0.989063619,9,1,1,1,0,1,0.107142857,0.142857143,0.107142857,0.071428571,0,0,0,0,0,0,0,0.035714286,0,0.035714286,0,0.214285714,0.035714286,0.071428571,0.035714286,0,0.035714286,0.035714286,0.035714286,0.035714286,0.041666667,0.214285714,0,0.053239714,0.760143215,0.428571429,0,0.035714286,0.25,0.142857143,0.142857143,0.428571429,0,0.142360247,0.772806228,0.428571429,0.035714286,0.357142857,0.178571429,0.428571429,0.035714286,0.153612951,0.834954757
0,722,92,7.847826087,188,1,22.68831091,0.708740045,40,0.055401662,16,0.173913043,0.010869565,0.35,0,0.040429815,0.51049422,0.022728315,0.166666667,0.000250501,0.029162099,0.864018258,1,1,1,1,1,0,1,129,0.834768649,1,1,1,0,1,79,0.912620927,79,1,1,1,0,1,0.060941828,0.049861496,0.038781163,0.034626039,0.030470914,0.016620499,0.016620499,0.01800554,0.016620499,0.031855956,0.042936288,0.024930748,0.038781163,0.073407202,0.041551247,0.047091413,0.042936288,0.026315789,0.034626039,0.063711911,0.037396122,0.041551247,0.077562327,0.092797784,0.041666667,0.092797784,0.016620499,0.019558519,0.966955561,0.184210526,0.081717452,0.11634349,0.200831025,0.167590028,0.249307479,0.249307479,0.081717452,0.054854562,0.968107902,0.231301939,0.150969529,0.270083102,0.347645429,0.347645429,0.150969529,0.070877734,0.970159126
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000342936,0.000342936,0.000342936,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,0,1,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,187,69,2.710144928,31,1,4.963932082,0.827127327,5,0.026737968,2,0.028985507,0.014492754,0.8,0,0.098209127,0.118183712,0.003102396,0.047619048,8.14E-05,0.006937864,0.745868151,17,0.377675805,1,1,1,0,1,74,0.903280999,1,1,1,0,1,135,0.958247507,106,1,1,1,0,1,0.278074866,0.181818182,0.058823529,0.026737968,0.048128342,0.010695187,0,0.037433155,0.010695187,0.010695187,0.005347594,0.032085561,0.037433155,0.037433155,0.053475936,0.016042781,0.010695187,0.021390374,0.010695187,0.010695187,0.021390374,0.016042781,0.032085561,0.032085561,0.041666667,0.278074866,0,0.060382422,0.801815659,0.545454545,0.096256684,0.058823529,0.144385027,0.053475936,0.101604278,0.545454545,0.053475936,0.1720512,0.776307282,0.604278075,0.096256684,0.176470588,0.122994652,0.604278075,0.096256684,0.206571352,0.788832782
0,28,21,1.333333333,3,1,0.642416074,0.968380465,0,0,0,0,0,0,0,0,0,0.001233013,0.005571031,9.46E-05,0.001362795,0.826021147,5,0.651944947,1,1,1,0,1,23,0.983784926,1,1,1,0,1,25,0.983258041,14,1,1,1,0,1,0.035714286,0.071428571,0.107142857,0.035714286,0,0,0.071428571,0,0.035714286,0.071428571,0.035714286,0.071428571,0,0.071428571,0.035714286,0.107142857,0.071428571,0.107142857,0,0,0.035714286,0,0,0.035714286,0.041666667,0.107142857,0,0.03669294,0.843917755,0.25,0.071428571,0.214285714,0.214285714,0.178571429,0.071428571,0.25,0.071428571,0.070429521,0.943993563,0.25,0.285714286,0.392857143,0.071428571,0.392857143,0.071428571,0.115727512,0.908941171
0,41,21,1.952380952,6,1,1.430157849,0.927508834,8,0.195121951,5,0.238095238,0.047619048,0.375,0,0.098169182,0.490774881,0.009256339,0.058823529,0.000571102,0.014260689,0.729142918,8,0.773099245,1,1,1,0,1,6,0.937927356,1,1,1,0,1,27,0.971503427,11,1,1,1,0,1,0,0,0,0,0,0,0.024390244,0,0,0.024390244,0.048780488,0.097560976,0.12195122,0.048780488,0.048780488,0.12195122,0,0.048780488,0.12195122,0,0.024390244,0.195121951,0.073170732,0,0.041666667,0.195121951,0,0.052913886,0.745149714,0,0.024390244,0.170731707,0.341463415,0.170731707,0.292682927,0.341463415,0,0.125490643,0.79289865,0,0.195121951,0.390243902,0.414634146,0.414634146,0,0.167544289,0.758204438
0,64,7,9.142857143,37,1,12.74394614,0.582075576,1,0.015625,1,0.142857143,0.142857143,1,0,0.349927106,0,0.001612512,0.003411396,0.000375235,0.001344462,0.815925421,1,1,1,1,1,0,1,43,0.953898996,1,1,1,0,1,32,0.850785606,6,1,1,1,0,1,0.015625,0.0625,0.03125,0.125,0.109375,0.0625,0.015625,0.0625,0.03125,0.015625,0,0,0,0.046875,0.046875,0.046875,0.078125,0.078125,0.03125,0.03125,0.015625,0.015625,0.0625,0.015625,0.041666667,0.125,0,0.032733867,0.895810803,0.234375,0.25,0.046875,0.140625,0.21875,0.109375,0.25,0.046875,0.073656956,0.937864035,0.40625,0.125,0.296875,0.171875,0.40625,0.125,0.109931619,0.929876537
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1.65E-05,1.65E-05,1.65E-05,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,0,0,0,1,0,0,1,0,0.372677996,0,0,0,1,0,1,0,0.433012702,0
0,1443,229,6.301310044,574,1,38.07279913,0.646212705,12,0.008316008,12,0.052401747,0.004366812,0.083333333,0,0.018569652,0.457312069,0.00614725,0.166666667,3.44E-05,0.016949979,0.762450738,84,0.717720519,0.987063967,1,0.623942899,0.049584404,0.999745748,321,0.870256046,1,1,1,0,1,923,0.961730642,637,1,1,1,0,1,0.063063063,0.06029106,0.058212058,0.04989605,0.045738046,0.054747055,0.037422037,0.024255024,0.024255024,0.020790021,0.026334026,0.022176022,0.028413028,0.025641026,0.033957034,0.048510049,0.036729037,0.044352044,0.03950104,0.046431046,0.047817048,0.047817048,0.064449064,0.049203049,0.041666667,0.064449064,0.020790021,0.013320092,0.983352429,0.231462231,0.162162162,0.093555094,0.136521137,0.167013167,0.209286209,0.231462231,0.093555094,0.045257332,0.978615663,0.331947332,0.155232155,0.217602218,0.295218295,0.331947332,0.155232155,0.068539441,0.971854639
0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000295409,0.000337268,0.00025355,4.19E-05,0.985467437,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,0,0,0,0,1,0,1,0,0.372677996,0,0,0,1,0,1,0,0.433012702,0
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000782473,0.000782473,0.000782473,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,0,1,0,0,0,0,1,0,0.372677996,0,0,1,0,0,1,0,0.433012702,0
0,110,74,1.486486486,8,1,1.165300602,0.955710402,5,0.045454545,3,0.040540541,0.013513514,0.6,0,0.075916605,0.220784426,0.00105285,0.018518519,1.88E-05,0.002582121,0.733453465,31,0.71252878,1,1,1,0,1,71,0.953019509,1,1,1,0,1,92,0.978745734,66,1,1,1,0,1,0.1,0.045454545,0.063636364,0.045454545,0.127272727,0.063636364,0.018181818,0.009090909,0,0.063636364,0.009090909,0,0.027272727,0.018181818,0.063636364,0.027272727,0.045454545,0.063636364,0.036363636,0.045454545,0.045454545,0.027272727,0.036363636,0.018181818,0.041666667,0.127272727,0,0.029681118,0.916082767,0.254545455,0.218181818,0.072727273,0.136363636,0.190909091,0.127272727,0.254545455,0.072727273,0.060908337,0.960659397,0.445454545,0.1,0.245454545,0.209090909,0.445454545,0.1,0.124896651,0.910687049
